product_name,brand,price,mrp,discount_percent,rating,review_count,processor,ram,storage,graphics,pixels,display_size,seller,availability,product_url,touchscreen,laptop_type,search_term
Currently unavailableAdd to CompareHP AMD Ryzen 5 Hexa Core 7530U,Currently,"₹58,990",Not Available,10% off,Not Available,89 Ratings,AMD Ryzen 5 Hexa,8 GB DDR4 RAM,512 GB SSD,Not Available,Not Available,39.62 cm (15.6 inch),Not Available,In Stock,https://www.flipkart.com/hp-amd-ryzen-5-hexa-core-7530u-8-gb-512-gb-ssd-windows-11-home-15-fc0388au-thin-light-laptop/p/itmb763294e17b16?pid=COMHKF5JNHG6BEHP&lid=LSTCOMHKF5JNHG6BEHPVIO301&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_18_426&otracker=search&fm=organic&iid=50c86cc7-277d-44c0-9f61-1acbed9e2018.COMHKF5JNHG6BEHP.SEARCH&ppt=None&ppn=None&ssid=qc64lcuff40000001788765257150&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal,laptop
Add to CompareASUS TUF Gaming A16 (2026) with Office 2024 + M365 Basic AMD Ryzen 7 260,Add,"₹1,39,990","₹42,600",53% off,Not Available,749 Ratings,M3,16 GB DDR5 RAM,1 TB SSD,Not Available,Not Available,40.64 cm (16 inch),Not Available,In Stock,https://www.flipkart.com/asus-tuf-gaming-a16-2026-office-2024-m365-basic-amd-ryzen-7-260-16-gb-1-tb-ssd-windows-11-home-8-gb-graphics-nvidia-geforce-rtx-5050-165-hz-fa608uh-rv112ws-laptop/p/itma83335dd66da5?pid=COMHMARKAYGY6HVV&lid=LSTCOMHMARKAYGY6HVVY9ZSNO&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_18_427&otracker=search&fm=organic&iid=en_tiDLZuNxV6ExGt5whY0kyn4WyWgucjTLVzbpCJIig4fAjikAH5wou1hQBs0rircYPIJ4EO2_H_mAJJfCuDFPVgWL6QWEOpdz9EolXCvyEB50MCFVSonyklmak1WcyPDm&ppt=None&ppn=None&ssid=qc64lcuff40000001788765257150&qH=312f91285e048e09&ov_redirect=true,Not Available,Gaming,laptop
Add to CompareLenovo Ultra 5 225U Intel Core Ultra 5 225U,Add,"₹1,15,999","₹42,600",4% off,Not Available,Not Available,Intel Core Ultra 5,16 GB DDR5 RAM,1 TB SSD,Not Available,Not Available,40.64 cm (16 inch),Not Available,In Stock,https://www.flipkart.com/lenovo-ultra-5-225u-intel-core-16-gb-1-tb-ssd-windows-11-home-21ska0ftig-laptop/p/itmb069abad9f7f6?pid=COMHNNHG5N32TYQF&lid=LSTCOMHNNHG5N32TYQFQ8NUWH&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_18_428&otracker=search&fm=organic&iid=en_tiDLZuNxV6ExGt5whY0kyn4WyWgucjTLVzbpCJIig4fRagECzpQEC_fh9iq1Z7lSGiXcMx3g9EvtimWCOkhp0swWDjoZMcV7WPoPkRDXZUx0MCFVSonyklmak1WcyPDm&ppt=None&ppn=None&ssid=qc64lcuff40000001788765257150&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal,laptop
Add to CompareMSI Modern 14 Intel Core i3 13th Gen 1315U,Add,"₹58,990","₹42,600",Not Available,Not Available,4239 Ratings,Intel Core i3,8 GB DDR4 RAM,512 GB SSD,Not Available,Not Available,35.56 cm (14 Inch),Not Available,In Stock,https://www.flipkart.com/msi-modern-14-intel-core-i3-13th-gen-1315u-8-gb-512-gb-ssd-windows-11-home-c13m-115in-c13m-438in-thin-light-laptop/p/itmc778cc72a0aa4?pid=COMGMV6V6ZAUMWEH&lid=LSTCOMGMV6V6ZAUMWEHX12DJK&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_18_429&otracker=search&fm=organic&iid=50c86cc7-277d-44c0-9f61-1acbed9e2018.COMGMV6V6ZAUMWEH.SEARCH&ppt=None&ppn=None&ssid=qc64lcuff40000001788765257150&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal,laptop
Add to CompareDELL 15 Intel Core i3 12th Gen 1215U,Add,"₹57,990",Not Available,13% off,Not Available,"21,243 Ratings",Intel Core i3,8 GB DDR4 RAM,512 GB SSD,Not Available,Not Available,39.62 cm (15.6 Inch),Not Available,In Stock,https://www.flipkart.com/dell-15-intel-core-i3-12th-gen-1215u-8-gb-512-gb-ssd-windows-11-home-3520-thin-light-laptop/p/itmf0fc8e8bdc072?pid=COMH2F22XWP7DQFM&lid=LSTCOMH2F22XWP7DQFMAGNP9B&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_18_430&otracker=search&fm=organic&iid=50c86cc7-277d-44c0-9f61-1acbed9e2018.COMH2F22XWP7DQFM.SEARCH&ppt=None&ppn=None&ssid=qc64lcuff40000001788765257150&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal,laptop
"Add to CompareASUS Vivobook S14 (2026) with Office 2024 + M365 Basic*, AI PC NPU up to 16TOPS AMD Ryzen 7 260",Add,"₹89,990","₹42,600",21% off,Not Available,312 Ratings,M3,16 GB DDR5 RAM,1 TB SSD,Not Available,Not Available,35.56 cm (14 inch),Not Available,In Stock,https://www.flipkart.com/asus-vivobook-s14-2026-office-2024-m365-basic-ai-pc-npu-up-16tops-amd-ryzen-7-260-16-gb-1-tb-ssd-windows-11-home-m3407ha-ly750ws-thin-light-laptop/p/itm5cc55ffa26330?pid=COMHMAZ8PKKS5WHM&lid=LSTCOMHMAZ8PKKS5WHMNXQWQI&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_18_431&otracker=search&fm=organic&iid=en_tiDLZuNxV6ExGt5whY0kyn4WyWgucjTLVzbpCJIig4c4BjqEsJrxpYfa1M_1acjDI6VlrML2IDvEDo-6jdHFUB87ZSEU5c7_fZNZg-LmLzJ0MCFVSonyklmak1WcyPDm&ppt=None&ppn=None&ssid=qc64lcuff40000001788765257150&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal,laptop
"Add to CompareASUS Vivobook 16 (2026) AI PC with Office 2024 + M365 Basic*, Copilot+ PC AMD Ryzen AI 7 Hexa Core 445...4.710 Ratings&2 ReviewsAMD Ryzen AI 7 Hexa Core Processor16 GB DDR5 RAMWindows 11 Home Operating System512 GB SSD40.64 cm (16 inch) DisplayMicrosoft Office Home 2024 (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), One-Month Membership of Adobe Creative Cloud All Apps, McAfee 1 year1 Year Onsite Warranty₹92,990₹1,26,99026% offUpto₹42,600Off on ExchangeBank Offer",Add,"₹92,990","₹42,600",26% off,Not Available,710 Ratings,M3,16 GB DDR5 RAM,512 GB SSD,Not Available,Not Available,40.64 cm (16 inch),Not Available,In Stock,https://www.flipkart.com/asus-vivobook-16-2026-ai-pc-office-2024-m365-basic-copilot-amd-ryzen-7-hexa-core-445-16-gb-512-gb-ssd-windows-11-home-m1607ga-mb030ws-thin-light-laptop/p/itmd56383b013987?pid=COMHJJ2HCUTYXY36&lid=LSTCOMHJJ2HCUTYXY36T0THPD&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_18_432&otracker=search&fm=organic&iid=en_tiDLZuNxV6ExGt5whY0kyn4WyWgucjTLVzbpCJIig4fqrI7WblSo-B2zrEJABCETfO0sFAZlV_5zcImdsH3IYnhW9GaCHzW47wZJQ3b0Ha0WTJh1kkSzVKzX06O5bbh3&ppt=None&ppn=None&ssid=qc64lcuff40000001788765257150&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal,laptop
"Add to CompareDELL Inspiron 15 with Backlit Keyboard, Intel Core i5 13th Gen 1334U",Add,"₹64,990",Not Available,7% off,Not Available,"21,018 Ratings",Intel Core i5,8 GB DDR4 RAM,512 GB SSD,Not Available,Not Available,39.62 cm (15.6 Inch),Not Available,In Stock,https://www.flipkart.com/dell-inspiron-15-backlit-keyboard-intel-core-i5-13th-gen-1334u-8-gb-512-gb-ssd-windows-11-home-3530-thin-light-laptop/p/itm23d84e15561c4?pid=COMHYGBZZNWXZXZE&lid=LSTCOMHYGBZZNWXZXZEYKOP4M&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_19_433&otracker=search&fm=organic&iid=99b8a923-303b-4a6d-afeb-56724344c960.COMHYGBZZNWXZXZE.SEARCH&ppt=None&ppn=None&ssid=l0xqcuv6ts0000001788765278694&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal,laptop
Add to CompareASUS ExpertBook P3 AI PC with 1 Yr ADP Intel Core Ultra 5 225H,Add,"₹89,893",Not Available,49% off,Not Available,1254 Ratings,Intel Core Ultra 5,16 GB DDR5 RAM,512 GB SSD,Not Available,Not Available,40.64 cm (16 inch),Not Available,In Stock,https://www.flipkart.com/asus-expertbook-p3-ai-pc-1-yr-adp-intel-core-ultra-5-225h-16-gb-512-gb-ssd-windows-11-home-p3606ccap-mb1005ws-laptop/p/itmf089d07337578?pid=COMHHT9G2UHYYRY5&lid=LSTCOMHHT9G2UHYYRY5YC6CBO&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_19_434&otracker=search&fm=organic&iid=99b8a923-303b-4a6d-afeb-56724344c960.COMHHT9G2UHYYRY5.SEARCH&ppt=None&ppn=None&ssid=l0xqcuv6ts0000001788765278694&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal,laptop
Add to CompareAcer Travellite AMD Ryzen 3 Octa Core 5400U,Add,"₹46,790",Not Available,28% off,Not Available,Not Available,AMD Ryzen 3 Octa,8 GB DDR4 RAM,512 GB SSD,Not Available,Not Available,35.56 cm (14 inch),Not Available,In Stock,https://www.flipkart.com/acer-travellite-amd-ryzen-3-octa-core-5400u-8-gb-512-gb-ssd-windows-11-home-tl04-41m-notebook/p/itmac1a6d5209d87?pid=COMHZW7AFWYZFPBZ&lid=LSTCOMHZW7AFWYZFPBZ555UZS&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_19_435&otracker=search&fm=organic&iid=99b8a923-303b-4a6d-afeb-56724344c960.COMHZW7AFWYZFPBZ.SEARCH&ppt=None&ppn=None&ssid=l0xqcuv6ts0000001788765278694&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal,laptop
"Add to CompareASUS Vivobook S16 OLED (2025) with Backlit Keyboard, Metal Body*, Snapdragon X",Add,"₹72,998",Not Available,26% off,Not Available,Not Available,Not Available,Not Available,512 GB SSD,Not Available,Not Available,40.64 cm (16 inch),Not Available,In Stock,https://www.flipkart.com/asus-vivobook-s16-oled-2025-backlit-keyboard-metal-body-snapdragon-x-16-gb-512-gb-ssd-windows-11-home-s3607qa-sh075ws-thin-light-laptop/p/itm521c22c1a77f5?pid=COMHHWCPBKAYYZTN&lid=LSTCOMHHWCPBKAYYZTNX9GINL&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_19_436&otracker=search&fm=organic&iid=99b8a923-303b-4a6d-afeb-56724344c960.COMHHWCPBKAYYZTN.SEARCH&ppt=None&ppn=None&ssid=l0xqcuv6ts0000001788765278694&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal,laptop
Add to CompareDELL 14 Microsoft Office Home 2024 AMD Ryzen 5 Hexa Core AI 5 340,Add,"₹73,490","₹42,600",20% off,Not Available,111 Ratings,AMD Ryzen 5 Hexa,Not Available,512 GB SSD,Not Available,Not Available,35.56 cm (14 Inch),Not Available,In Stock,https://www.flipkart.com/dell-14-microsoft-office-home-2024-amd-ryzen-5-hexa-core-ai-340-16-gb-512-gb-ssd-windows-11-home-db14255-thin-light-laptop/p/itm0ca95e9f348c1?pid=COMHDZXVH7TGHMJP&lid=LSTCOMHDZXVH7TGHMJPCZTBD3&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_19_437&otracker=search&fm=organic&iid=en_pg9GKNLR330AAjMi8qbIL5aLG1h2_mFrBsHRwqplfSqtngH1FISb1AtQGQOk9646utKaJ4GTFDwR2ZsS8o9QfuTdK7dngYr0-3oOAMK4Pa__-fpZ3uYLMqFdNiHQm-NY&ppt=None&ppn=None&ssid=l0xqcuv6ts0000001788765278694&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal,laptop
Add to CompareASUS ExpertBook Ultra Copilot+ PC Intel Core Ultra X7 358H,Add,"₹2,72,990","₹42,600",39% off,Not Available,932 Ratings,m1,Not Available,1 TB SSD,Not Available,Not Available,35.56 cm (14 inch),Not Available,In Stock,https://www.flipkart.com/asus-expertbook-ultra-copilot-pc-intel-core-x7-358h-32-gb-1-tb-ssd-windows-11-home-b9406caa-th1205ws-thin-light-laptop/p/itm8f6006a76d8bf?pid=COMHM9URJR7BV3HY&lid=LSTCOMHM9URJR7BV3HYEBIZAD&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_19_438&otracker=search&fm=organic&iid=en_pg9GKNLR330AAjMi8qbIL5aLG1h2_mFrBsHRwqplfSrMAVhzUiqI63Es_OlqvhpCcYIf4lzMPYf9twr6sSt02s50ArVTxi4Y7vLdGveaXYn-e_KfNDYrReyeixnZtgnb&ppt=None&ppn=None&ssid=l0xqcuv6ts0000001788765278694&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal,laptop
Add to CompareAcer Travelmate Intel Core i5 11th Gen 1135G7,Add,"₹59,990",Not Available,14% off,Not Available,4117 Ratings,Intel Core i5,16 GB DDR4 RAM,512 GB SSD,Not Available,Not Available,35.56 cm (14 Inch),Not Available,In Stock,https://www.flipkart.com/acer-travelmate-intel-core-i5-11th-gen-1135g7-16-gb-512-gb-ssd-windows-11-home-tmp214-53-thin-light-laptop/p/itmbf3cfadd715a8?pid=COMGU2D9J8QDJRVG&lid=LSTCOMGU2D9J8QDJRVGDSXU4L&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_19_439&otracker=search&fm=organic&iid=99b8a923-303b-4a6d-afeb-56724344c960.COMGU2D9J8QDJRVG.SEARCH&ppt=None&ppn=None&ssid=l0xqcuv6ts0000001788765278694&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal,laptop
Add to CompareDELL Inspiron 3520 Intel Core i3 12th Gen 1215U,Add,"₹57,474",Not Available,16% off,Not Available,"34,952 Ratings",Intel Core i3,8 GB DDR4 RAM,512 GB SSD,Not Available,Not Available,39.62 cm (15.6 Inch),Not Available,In Stock,https://www.flipkart.com/dell-inspiron-3520-intel-core-i3-12th-gen-1215u-8-gb-512-gb-ssd-windows-11-home-new-15-laptop-thin-light/p/itm108ece6bfe39a?pid=COMGJ75HJGFDJ6JN&lid=LSTCOMGJ75HJGFDJ6JNXUU0DV&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_19_440&otracker=search&fm=organic&iid=99b8a923-303b-4a6d-afeb-56724344c960.COMGJ75HJGFDJ6JN.SEARCH&ppt=None&ppn=None&ssid=l0xqcuv6ts0000001788765278694&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal,laptop
Add to CompareHP Victus AI AMD Ryzen 7 Octa Core 260,Add,"₹1,26,014","₹42,600",Not Available,Not Available,5746 Ratings,AMD Ryzen 7 Octa,24 GB DDR5 RAM,1 TB SSD,Not Available,Not Available,39.62 cm (15.6 Inch),Not Available,In Stock,https://www.flipkart.com/hp-victus-ai-amd-ryzen-7-octa-core-260-24-gb-1-tb-ssd-windows-11-home-8-gb-graphics-nvidia-geforce-rtx-5050-15-fb3185ax-gaming-laptop/p/itm08bbf58218363?pid=COMHDZVEE22P67WR&lid=LSTCOMHDZVEE22P67WR32U1SH&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_19_441&otracker=search&fm=organic&iid=en_pg9GKNLR330AAjMi8qbIL5aLG1h2_mFrBsHRwqplfSoDZPBMUX2CczsA6uk1HmXNFdph0AO7ov6vWMF_5_oCIKCNkpkViFfpwlaDJCmJa-3_-fpZ3uYLMqFdNiHQm-NY&ppt=None&ppn=None&ssid=l0xqcuv6ts0000001788765278694&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal,laptop
Add to CompareDELL Alienware 15 AMD Ryzen 7 260,Add,"₹1,39,800",Not Available,22% off,Not Available,622 Ratings,AMD Ryzen 7 260,16 GB DDR5 RAM,512 GB SSD,Not Available,Not Available,38.1 cm (15 inch),Not Available,In Stock,https://www.flipkart.com/dell-alienware-15-amd-ryzen-7-260-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-4050-165-hz-can15265cto04mino-gaming-laptop/p/itm032b809caeee3?pid=COMHZHMXZTGBMGFF&lid=LSTCOMHZHMXZTGBMGFFTCEXYL&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_19_442&otracker=search&fm=organic&iid=en_pg9GKNLR330AAjMi8qbIL5aLG1h2_mFrBsHRwqplfSqYpt5F6QZZrxozjMHs7yXH0TWFF2kTJCJNjRk-APWuDpGM9GizpRgj6g9rfF-4XsL_-fpZ3uYLMqFdNiHQm-NY&ppt=None&ppn=None&ssid=l0xqcuv6ts0000001788765278694&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal,laptop
Add to CompareASUS Expertbook P3 Metal High-performance processor Intel Core i5 13th Gen 13420H,Add,"₹85,575",Not Available,10% off,Not Available,Not Available,Intel Core i5,16 GB DDR5 RAM,512 GB SSD,Not Available,Not Available,35.56 cm (14 inch),Not Available,In Stock,https://www.flipkart.com/asus-expertbook-p3-metal-high-performance-processor-intel-core-i5-13th-gen-13420h-16-gb-512-gb-ssd-windows-11-home-p3405cva-ly0015ws-thin-light-laptop/p/itm09459c3a8fab7?pid=COMHHQPHVFQJ3J5Q&lid=LSTCOMHHQPHVFQJ3J5QPCQTPZ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_19_443&otracker=search&fm=organic&iid=99b8a923-303b-4a6d-afeb-56724344c960.COMHHQPHVFQJ3J5Q.SEARCH&ppt=None&ppn=None&ssid=l0xqcuv6ts0000001788765278694&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal,laptop
Add to CompareDELL Inspiron 3530 Intel Core i7 13th Gen 1355U,Add,"₹92,990",Not Available,2% off,Not Available,3228 Ratings,Intel Core i7,16 GB DDR4 RAM,512 GB SSD,Not Available,Not Available,39.62 cm (15.6 Inch),Not Available,In Stock,https://www.flipkart.com/dell-inspiron-3530-intel-core-i7-13th-gen-1355u-16-gb-512-gb-ssd-windows-11-home-thin-light-laptop/p/itm1e8ad2b18043a?pid=COMHATEFDZGNK4AB&lid=LSTCOMHATEFDZGNK4ABBFOIUC&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_19_444&otracker=search&fm=organic&iid=99b8a923-303b-4a6d-afeb-56724344c960.COMHATEFDZGNK4AB.SEARCH&ppt=None&ppn=None&ssid=l0xqcuv6ts0000001788765278694&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal,laptop
Add to CompareASUS VivoBook Ultra AMD Ryzen 5 Hexa Core 5500U,Add,"₹73,990","₹42,600",Not Available,Not Available,5669 Ratings,AMD Ryzen 5 Hexa,8 GB DDR4 RAM,512 GB SSD,Not Available,Not Available,35.56 cm (14 Inch),Not Available,In Stock,https://www.flipkart.com/asus-vivobook-ultra-amd-ryzen-5-hexa-core-5500u-8-gb-512-gb-ssd-windows-10-home-km413ua-eb502ts-thin-light-laptop/p/itm2b4ff5e65cd0f?pid=COMGF8KSPWC5ZH9F&lid=LSTCOMGF8KSPWC5ZH9FAB6WKN&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_19_445&otracker=search&fm=organic&iid=99b8a923-303b-4a6d-afeb-56724344c960.COMGF8KSPWC5ZH9F.SEARCH&ppt=None&ppn=None&ssid=l0xqcuv6ts0000001788765278694&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal,laptop
Add to CompareAcer Aspire 3 Intel Celeron Dual Core,Add,"₹35,562",Not Available,20% off,Not Available,"810,222 Ratings",Celeron Dual,8 GB DDR4 RAM,256 GB SSD,Not Available,Not Available,29.46 cm (11.6 Inch),Not Available,In Stock,https://www.flipkart.com/acer-aspire-3-intel-celeron-dual-core-8-gb-256-gb-ssd-windows-11-home-a311-45-thin-light-laptop/p/itmb96484525b977?pid=COMHCC7ATSYH5GPA&lid=LSTCOMHCC7ATSYH5GPAN5HQT2&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_19_446&otracker=search&fm=organic&iid=99b8a923-303b-4a6d-afeb-56724344c960.COMHCC7ATSYH5GPA.SEARCH&ppt=None&ppn=None&ssid=l0xqcuv6ts0000001788765278694&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal,laptop
"Add to CompareASUS Vivobook 16 (2026) AI PC with Office 2024 + M365 Basic*, Copilot+ PC AMD Ryzen AI 7 Hexa Core 445...4.710 Ratings&2 ReviewsAMD Ryzen AI 7 Hexa Core Processor16 GB DDR5 RAMWindows 11 Home Operating System512 GB SSD40.64 cm (16 inch) DisplayMicrosoft Office Home 2024 (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), One-Month Membership of Adobe Creative Cloud All Apps, McAfee 1 year1 Year Onsite Warranty₹92,990₹1,21,99023% offUpto₹42,600Off on ExchangeBank Offer",Add,"₹92,990","₹42,600",23% off,Not Available,710 Ratings,M3,16 GB DDR5 RAM,512 GB SSD,Not Available,Not Available,40.64 cm (16 inch),Not Available,In Stock,https://www.flipkart.com/asus-vivobook-16-2026-ai-pc-office-2024-m365-basic-copilot-amd-ryzen-7-hexa-core-445-16-gb-512-gb-ssd-windows-11-home-m1607ga-mb029ws-thin-light-laptop/p/itm2d63dd66b4319?pid=COMHJJ2HJZYGBDHF&lid=LSTCOMHJJ2HJZYGBDHFLGYWOU&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_19_447&otracker=search&fm=organic&iid=en_pg9GKNLR330AAjMi8qbIL5aLG1h2_mFrBsHRwqplfSrmoaNd33You8TDBbOWaCqep4qDCMKgPoRmiYWfkZWer6vYKxTO0Nfe7GED-emzng7_-fpZ3uYLMqFdNiHQm-NY&ppt=None&ppn=None&ssid=l0xqcuv6ts0000001788765278694&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal,laptop
Add to CompareMSI Venture A16 AI+ AMD Ryzen 7 Octa Core,Add,"₹1,20,990",Not Available,6% off,Not Available,Not Available,AMD Ryzen 7 Octa,16 GB DDR5 RAM,1 TB SSD,Not Available,Not Available,40.64 cm (16 Inch),Not Available,In Stock,https://www.flipkart.com/msi-venture-a16-ai-amd-ryzen-7-octa-core-16-gb-1-tb-ssd-windows-11-home-a3hmg-037in-laptop/p/itm323005880de04?pid=COMHCRGWEWQWYFDV&lid=LSTCOMHCRGWEWQWYFDVIGE5DE&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_19_448&otracker=search&fm=organic&iid=en_pg9GKNLR330AAjMi8qbIL5aLG1h2_mFrBsHRwqplfSrK_MshLylRUTjXZN0CxmdVJLkA5Ueppi4MHPWA84GTib9rYy9S-WinMob52q4QdIT_-fpZ3uYLMqFdNiHQm-NY&ppt=None&ppn=None&ssid=l0xqcuv6ts0000001788765278694&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal,laptop
Add to CompareDELL G15 Intel Core i5 13th Gen 13450HX,Add,"₹1,09,990",Not Available,4% off,Not Available,"21,082 Ratings",Intel Core i5,16 GB DDR5 RAM,512 GB SSD,Not Available,Not Available,39.62 cm (15.6 Inch),Not Available,In Stock,https://www.flipkart.com/dell-g15-intel-core-i5-13th-gen-13450hx-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-3050-120-hz-5530-gaming-laptop/p/itmd1b02da743465?pid=COMH8EPFG25GDHDC&lid=LSTCOMH8EPFG25GDHDC0OYLCM&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_19_449&otracker=search&fm=organic&iid=99b8a923-303b-4a6d-afeb-56724344c960.COMH8EPFG25GDHDC.SEARCH&ppt=None&ppn=None&ssid=l0xqcuv6ts0000001788765278694&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal,laptop
Add to CompareAcer Aspire 3 Intel Core i3 13th Gen 1305U,Add,"₹50,843",Not Available,22% off,Not Available,"33,780 Ratings",Intel Core i3,8 GB DDR4 RAM,512 GB SSD,Not Available,Not Available,35.56 cm (14 Inch),Not Available,In Stock,https://www.flipkart.com/acer-aspire-3-intel-core-i3-13th-gen-1305u-8-gb-512-gb-ssd-windows-11-home-a324-53-thin-light-laptop/p/itma6a6812aa712e?pid=COMH4B6CGTPNVJW9&lid=LSTCOMH4B6CGTPNVJW94JJ23P&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_19_450&otracker=search&fm=organic&iid=99b8a923-303b-4a6d-afeb-56724344c960.COMH4B6CGTPNVJW9.SEARCH&ppt=None&ppn=None&ssid=l0xqcuv6ts0000001788765278694&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal,laptop
Add to CompareASUS TUF Gaming A16 (2026) with Office 2024 + M365 Basic AMD Ryzen 7 260,Add,"₹1,39,990","₹42,600",53% off,Not Available,749 Ratings,M3,16 GB DDR5 RAM,1 TB SSD,Not Available,Not Available,40.64 cm (16 inch),Not Available,In Stock,https://www.flipkart.com/asus-tuf-gaming-a16-2026-office-2024-m365-basic-amd-ryzen-7-260-16-gb-1-tb-ssd-windows-11-home-8-gb-graphics-nvidia-geforce-rtx-5050-165-hz-fa608uh-rv112ws-laptop/p/itma83335dd66da5?pid=COMHMARKAYGY6HVV&lid=LSTCOMHMARKAYGY6HVVY9ZSNO&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_19_451&otracker=search&fm=organic&iid=en_pg9GKNLR330AAjMi8qbIL5aLG1h2_mFrBsHRwqplfSqrhru7zTVVqmg1tx_3YvNwPIJ4EO2_H_mAJJfCuDFPVgWL6QWEOpdz9EolXCvyEB7_-fpZ3uYLMqFdNiHQm-NY&ppt=None&ppn=None&ssid=l0xqcuv6ts0000001788765278694&qH=312f91285e048e09&ov_redirect=true,Not Available,Gaming,laptop
Add to CompareLenovo Ultra 5 225U Intel Core Ultra 5 225U,Add,"₹1,15,999","₹42,600",4% off,Not Available,Not Available,Intel Core Ultra 5,16 GB DDR5 RAM,1 TB SSD,Not Available,Not Available,40.64 cm (16 inch),Not Available,In Stock,https://www.flipkart.com/lenovo-ultra-5-225u-intel-core-16-gb-1-tb-ssd-windows-11-home-21ska0ftig-laptop/p/itmb069abad9f7f6?pid=COMHNNHG5N32TYQF&lid=LSTCOMHNNHG5N32TYQFQ8NUWH&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_19_452&otracker=search&fm=organic&iid=en_pg9GKNLR330AAjMi8qbIL5aLG1h2_mFrBsHRwqplfSrMSJ6ktfhJ-YWJn0qSGNHxGiXcMx3g9EvtimWCOkhp0swWDjoZMcV7WPoPkRDXZUz_-fpZ3uYLMqFdNiHQm-NY&ppt=None&ppn=None&ssid=l0xqcuv6ts0000001788765278694&qH=312f91285e048e09&ov_redirect=true,Not Available,Personal,laptop
